floor,area,block,row,seat,grade
1,5,105,13,13,S
1,5,105,13,14,S
1,5,105,13,15,S
1,5,105,14,1,S
1,5,105,14,2,S
1,5,105,14,3,S
1,5,105,14,4,S
1,5,105,14,5,S
1,5,105,14,6,S
1,5,105,14,7,S
1,5,105,14,8,S
1,5,105,14,9,S
1,5,105,14,10,S
1,5,105,14,11,S
1,5,105,14,12,S
1,5,105,14,13,S
1,5,105,14,14,S
1,5,105,14,15,S
1,5,105,15,1,S
1,5,105,15,2,S
1,5,105,15,3,S
1,5,105,15,4,S
1,5,105,15,5,S
1,5,105,15,6,S
1,5,105,15,7,S
1,5,105,15,8,S
1,5,105,15,9,S
1,5,105,15,10,S
1,5,105,15,11,S
1,5,105,15,12,S
1,5,105,15,13,S
1,5,105,15,14,S
1,5,105,15,15,S
1,5,105,16,1,S
1,5,105,16,2,S
1,5,105,16,3,S
1,5,105,16,4,S
1,5,105,16,5,S
1,5,105,16,6,S
1,5,105,16,7,S
1,5,105,16,8,S
1,5,105,16,9,S
1,5,105,16,10,S
1,5,105,16,11,S
1,5,105,16,12,S
1,5,105,16,13,S
1,5,105,16,14,S
1,5,105,16,15,S
1,5,105,17,1,S
1,5,105,17,2,S
1,5,105,17,3,S
1,5,105,17,4,S
1,5,105,17,5,S
1,5,105,17,6,S
1,5,105,17,7,S
1,5,105,17,8,S
1,5,105,17,9,S
1,5,105,17,10,S
1,5,105,17,11,S
1,5,105,17,12,S
1,5,105,17,13,S
1,5,105,17,14,S
1,5,105,17,15,S
1,5,105,18,1,S
1,5,105,18,2,S
1,5,105,18,3,S
1,5,105,18,4,S
1,5,105,18,5,S
1,5,105,18,6,S
1,5,105,18,7,S
1,5,105,18,8,S
1,5,105,18,9,S
1,5,105,18,10,S
1,5,105,18,11,S
1,5,105,18,12,S
1,5,105,18,13,S
1,5,105,18,14,S
1,5,105,18,15,S
1,5,105,19,1,S
1,5,105,19,2,S
1,5,105,19,3,S
1,5,105,19,4,S
1,5,105,19,5,S
1,5,105,19,6,S
1,5,105,19,7,S
1,5,105,19,8,S
1,5,105,19,9,S
1,5,105,19,10,S
1,5,105,19,11,S
1,5,105,19,12,S
1,5,105,19,13,S
1,5,105,19,14,S
1,5,105,19,15,S
1,5,105,20,1,S
1,5,105,20,2,S
1,5,105,20,3,S
1,5,105,20,4,S
1,5,105,20,5,S
1,5,105,20,6,S
1,5,105,20,7,S
1,5,105,20,8,S
1,5,105,20,9,S
1,5,105,20,10,S
1,5,105,20,11,S
1,5,105,20,12,S
1,5,105,20,13,S
1,5,105,20,14,S
1,5,105,20,15,S
1,3,106,1,1,SS
1,15,106,1,1,C
1,3,106,1,2,SS
1,3,106,1,3,SS
1,15,106,1,3,C
1,3,106,1,4,SS
1,3,106,1,5,SS
1,15,106,1,5,C
1,3,106,1,6,SS
1,3,106,1,7,SS
1,3,106,1,8,SS
1,3,106,2,1,SS
1,3,106,2,2,SS
1,3,106,2,3,SS
1,3,106,2,4,SS
1,3,106,2,5,SS
1,3,106,2,6,SS
1,3,106,2,7,SS
1,3,106,2,8,SS
1,3,106,3,1,SS
1,3,106,3,2,SS
1,3,106,3,3,SS
1,3,106,3,4,SS
1,3,106,3,5,SS
1,3,106,3,6,SS
1,3,106,3,7,SS
1,3,106,3,8,SS
1,3,106,4,1,SS
1,3,106,4,2,SS
1,3,106,4,3,SS
1,3,106,4,4,SS
1,3,106,4,5,SS
1,3,106,4,6,SS
1,3,106,4,7,SS
1,3,106,4,8,SS
1,3,106,5,1,SS
1,3,106,5,2,SS
1,3,106,5,3,SS
1,3,106,5,4,SS
1,3,106,5,5,SS
1,3,106,5,6,SS
1,3,106,5,7,SS
1,3,106,5,8,SS
1,3,106,5,9,SS
1,3,106,5,10,SS
1,3,106,5,11,SS
1,3,106,5,12,SS
1,3,106,5,13,SS
1,3,106,6,1,SS
1,3,106,6,2,SS
1,3,106,6,3,SS
1,3,106,6,4,SS
1,3,106,6,5,SS
1,3,106,6,6,SS
1,3,106,6,7,SS
1,3,106,6,8,SS
1,3,106,6,9,SS
1,3,106,6,10,SS
1,3,106,6,11,SS
1,3,106,6,12,SS
1,3,106,6,13,SS
1,3,106,7,1,SS
1,3,106,7,2,SS
1,3,106,7,3,SS
1,3,106,7,4,SS
1,3,106,7,5,SS
1,3,106,7,6,SS
1,3,106,7,7,SS
1,3,106,7,8,SS
1,3,106,7,9,SS
1,3,106,7,10,SS
1,3,106,7,11,SS
1,3,106,7,12,SS
1,3,106,7,13,SS
1,3,106,8,1,SS
1,3,106,8,2,SS
1,3,106,8,3,SS
1,3,106,8,4,SS
1,3,106,8,5,SS
1,3,106,8,6,SS
1,3,106,8,7,SS
1,3,106,8,8,SS
1,3,106,8,9,SS
1,3,106,8,10,SS
1,3,106,8,11,SS
1,3,106,8,12,SS
1,3,106,8,13,SS
1,3,106,9,1,SS
1,3,106,9,2,SS
1,3,106,9,3,SS
1,3,106,9,4,SS
1,3,106,9,5,SS
1,3,106,9,6,SS
1,3,106,9,7,SS
1,3,106,9,8,SS
1,3,106,9,9,SS
1,3,106,9,10,SS
1,3,106,9,11,SS
1,3,106,9,12,SS
1,3,106,9,13,SS
1,3,106,10,1,SS
1,3,106,10,2,SS
1,3,106,10,3,SS
1,3,106,10,4,SS
1,3,106,10,5,SS
1,3,106,10,6,SS
1,3,106,10,7,SS
1,3,106,10,8,SS
1,3,106,10,9,SS
1,3,106,10,10,SS
1,3,106,10,11,SS
1,3,106,10,12,SS
1,3,106,10,13,SS
1,3,106,11,1,SS
1,3,106,11,2,SS
1,3,106,11,3,SS
1,3,106,11,4,SS
1,3,106,11,5,SS
1,3,106,11,6,SS
1,3,106,11,7,SS
1,3,106,11,8,SS
1,3,106,11,9,SS
1,3,106,11,10,SS
1,3,106,11,11,SS
1,3,106,11,12,SS
1,3,106,11,13,SS
1,3,106,12,1,SS
1,3,106,12,2,SS
1,3,106,12,3,SS
1,3,106,12,4,SS
1,3,106,12,5,SS
1,3,106,12,6,SS
1,3,106,12,7,SS
1,3,106,12,8,SS
1,3,106,12,9,SS
1,3,106,12,10,SS
1,3,106,12,11,SS
1,3,106,12,12,SS
1,3,106,12,13,SS
1,3,106,13,1,SS
1,3,106,13,2,SS
1,3,106,13,3,SS
1,3,106,13,4,SS
1,3,106,13,5,SS
1,3,106,13,6,SS
1,3,106,13,7,SS
1,3,106,13,8,SS
1,3,106,13,9,SS
1,3,106,13,10,SS
1,3,106,13,11,SS
1,3,106,13,12,SS
1,3,106,13,13,SS
1,3,106,14,1,SS
1,3,106,14,2,SS
1,3,106,14,3,SS
1,3,106,14,4,SS
1,3,106,14,5,SS
1,3,106,14,6,SS
1,3,106,14,7,SS
1,3,106,14,8,SS
1,3,106,14,9,SS
1,3,106,14,10,SS
1,3,106,14,11,SS
1,3,106,14,12,SS
1,3,106,14,13,SS
1,3,106,15,1,SS
1,3,106,15,2,SS
1,3,106,15,3,SS
1,3,106,15,4,SS
1,3,106,15,5,SS
1,3,106,15,6,SS
1,3,106,15,7,SS
1,3,106,15,8,SS
1,3,106,15,9,SS
1,3,106,15,10,SS
1,3,106,15,11,SS
1,3,106,15,12,SS
1,3,106,15,13,SS
1,3,106,16,1,SS
1,3,106,16,2,SS
1,3,106,16,3,SS
1,3,106,16,4,SS
1,3,106,16,5,SS
1,3,106,16,6,SS
1,3,106,16,7,SS
1,3,106,16,8,SS
1,3,106,16,9,SS
1,3,106,16,10,SS
1,3,106,16,11,SS
1,3,106,16,12,SS
1,3,106,16,13,SS
1,3,106,17,1,SS
1,3,106,17,2,SS
1,3,106,17,3,SS
1,3,106,17,4,SS
1,3,106,17,5,SS
1,3,106,17,6,SS
1,3,106,17,7,SS
1,3,106,17,8,SS
1,3,106,17,9,SS
1,3,106,17,10,SS
1,3,106,17,11,SS
1,3,106,17,12,SS
1,3,106,17,13,SS
1,3,106,18,1,SS
1,3,106,18,2,SS
1,3,106,18,3,SS
1,3,106,18,4,SS
1,3,106,18,5,SS
1,3,106,18,6,SS
1,3,106,18,7,SS
1,3,106,18,8,SS
1,3,106,18,9,SS
1,3,106,18,10,SS
1,3,106,18,11,SS
1,3,106,18,12,SS
1,3,106,18,13,SS
1,3,106,19,1,SS
1,3,106,19,2,SS
1,3,106,19,3,SS
1,3,106,19,4,SS
1,3,106,19,5,SS
1,3,106,19,6,SS
1,3,106,19,7,SS
1,3,106,19,8,SS
1,3,106,19,9,SS
1,3,106,19,10,SS
1,3,106,19,11,SS
1,3,106,19,12,SS
1,3,106,19,13,SS
1,3,106,20,1,SS
1,3,106,20,2,SS
1,3,106,20,3,SS
1,3,106,20,4,SS
1,3,106,20,5,SS
1,3,106,20,6,SS
1,3,106,20,7,SS
1,3,106,20,8,SS
1,3,106,20,9,SS
1,3,106,20,10,SS
1,3,106,20,11,SS
1,3,106,20,12,SS
1,3,106,20,13,SS
1,1,107,1,1,SS
1,15,107,1,1,C
1,1,107,1,2,SS
1,1,107,1,3,SS
1,15,107,1,3,C
1,1,107,1,4,SS
1,1,107,1,5,SS
1,15,107,1,5,C
1,1,107,1,6,SS
1,1,107,1,7,SS
1,1,107,1,8,SS
1,1,107,1,9,SS
1,1,107,1,10,SS
1,1,107,1,11,SS
1,1,107,2,1,SS
1,1,107,2,2,SS
1,1,107,2,3,SS
1,1,107,2,4,SS
1,1,107,2,5,SS
1,1,107,2,6,SS
1,1,107,2,7,SS
1,1,107,2,8,SS
1,1,107,2,9,SS
1,1,107,2,10,SS
1,1,107,2,11,SS
1,1,107,3,1,SS
1,1,107,3,2,SS
1,1,107,3,3,SS
1,1,107,3,4,SS
1,1,107,3,5,SS
1,1,107,3,6,SS
1,1,107,3,7,SS
1,1,107,3,8,SS
1,1,107,3,9,SS
1,1,107,3,10,SS
1,1,107,3,11,SS
1,3,107,5,4,SS
1,3,107,5,5,SS
1,3,107,5,6,SS
1,3,107,5,7,SS
1,3,107,5,8,SS
1,3,107,5,9,SS
1,3,107,5,10,SS
1,3,107,5,11,SS
1,3,107,5,12,SS
1,3,107,6,4,SS
1,3,107,6,5,SS
1,3,107,6,6,SS
1,3,107,6,7,SS
1,3,107,6,8,SS
1,3,107,6,9,SS
1,3,107,6,10,SS
1,3,107,6,11,SS
1,3,107,6,12,SS
1,3,107,7,4,SS
1,3,107,7,5,SS
1,3,107,7,6,SS
1,3,107,7,7,SS
1,3,107,7,8,SS
1,3,107,7,9,SS
1,3,107,7,10,SS
1,3,107,7,11,SS
1,3,107,7,12,SS
1,3,107,8,4,SS
1,3,107,8,5,SS
1,3,107,8,6,SS
1,3,107,8,7,SS
1,3,107,8,8,SS
1,3,107,8,9,SS
1,3,107,8,10,SS
1,3,107,8,11,SS
1,3,107,8,12,SS
1,3,107,9,4,SS
1,3,107,9,5,SS
1,3,107,9,6,SS
1,3,107,9,7,SS
1,3,107,9,8,SS
1,3,107,9,9,SS
1,3,107,9,10,SS
1,3,107,9,11,SS
1,3,107,9,12,SS
1,3,107,10,4,SS
1,3,107,10,5,SS
1,3,107,10,6,SS
1,3,107,10,7,SS
1,3,107,10,8,SS
1,3,107,10,9,SS
1,3,107,10,10,SS
1,3,107,10,11,SS
1,3,107,10,12,SS
1,3,107,10,13,SS
1,3,107,10,14,SS
1,3,107,10,15,SS
1,3,107,10,16,SS
1,3,107,10,17,SS
1,3,107,11,4,SS
1,3,107,11,5,SS
1,3,107,11,6,SS
1,3,107,11,7,SS
1,3,107,11,8,SS
1,3,107,11,9,SS
1,3,107,11,10,SS
1,3,107,11,11,SS
1,3,107,11,12,SS
1,3,107,11,13,SS
1,3,107,11,14,SS
1,3,107,11,15,SS
1,3,107,11,16,SS
1,3,107,11,17,SS
1,3,107,12,4,SS
1,3,107,12,5,SS
1,3,107,12,6,SS
1,3,107,12,7,SS
1,3,107,12,8,SS
1,3,107,12,9,SS
1,3,107,12,10,SS
1,3,107,12,11,SS
1,3,107,12,12,SS
1,3,107,12,13,SS
1,3,107,12,14,SS
1,3,107,12,15,SS
1,3,107,12,16,SS
1,3,107,12,17,SS
1,3,107,13,4,SS
1,3,107,13,5,SS
1,3,107,13,6,SS
1,3,107,13,7,SS
1,3,107,13,8,SS
1,3,107,13,9,SS
1,3,107,13,10,SS
1,3,107,13,11,SS
1,3,107,13,12,SS
1,3,107,13,13,SS
1,3,107,13,14,SS
1,3,107,13,15,SS
1,3,107,13,16,SS
1,3,107,13,17,SS
1,3,107,14,4,SS
1,3,107,14,5,SS
1,3,107,14,6,SS
1,3,107,14,7,SS
1,3,107,14,8,SS
1,3,107,14,9,SS
1,3,107,14,10,SS
1,3,107,14,11,SS
1,3,107,14,12,SS
1,3,107,14,13,SS
1,3,107,14,14,SS
1,3,107,14,15,SS
1,3,107,14,16,SS
1,3,107,14,17,SS
1,3,107,15,4,SS
1,3,107,15,5,SS
1,3,107,15,6,SS
1,3,107,15,7,SS
1,3,107,15,8,SS
1,3,107,15,9,SS
1,3,107,15,10,SS
1,3,107,15,11,SS
1,3,107,15,12,SS
1,3,107,15,13,SS
1,3,107,15,14,SS
1,3,107,15,15,SS
1,3,107,15,16,SS
1,3,107,15,17,SS
1,3,107,16,4,SS
1,3,107,16,5,SS
1,3,107,16,6,SS
1,3,107,16,7,SS
1,3,107,16,8,SS
1,3,107,16,9,SS
1,3,107,16,10,SS
1,3,107,16,11,SS
1,3,107,16,12,SS
1,3,107,16,13,SS
1,3,107,16,14,SS
1,3,107,16,15,SS
1,3,107,16,16,SS
1,3,107,16,17,SS
1,3,107,17,4,SS
1,3,107,17,5,SS
1,3,107,17,6,SS
1,3,107,17,7,SS
1,3,107,17,8,SS
1,3,107,17,9,SS
1,3,107,17,10,SS
1,3,107,17,11,SS
1,3,107,17,12,SS
1,3,107,17,13,SS
1,3,107,17,14,SS
1,3,107,17,15,SS
1,3,107,17,16,SS
1,3,107,17,17,SS
1,3,107,18,4,SS
1,3,107,18,5,SS
1,3,107,18,6,SS
1,3,107,18,7,SS
1,3,107,18,8,SS
1,3,107,18,9,SS
1,3,107,18,10,SS
1,3,107,18,11,SS
1,3,107,18,12,SS
1,3,107,18,13,SS
1,3,107,18,14,SS
1,3,107,18,15,SS
1,3,107,18,16,SS
1,3,107,18,17,SS
1,3,107,19,4,SS
1,3,107,19,5,SS
1,3,107,19,6,SS
1,3,107,19,7,SS
1,3,107,19,8,SS
1,3,107,19,9,SS
1,3,107,19,10,SS
1,3,107,19,11,SS
1,3,107,19,12,SS
1,3,107,19,13,SS
1,3,107,19,14,SS
1,3,107,19,15,SS
1,3,107,19,16,SS
1,3,107,19,17,SS
1,3,107,20,4,SS
1,3,107,20,5,SS
1,3,107,20,6,SS
1,3,107,20,7,SS
1,3,107,20,8,SS
1,3,107,20,9,SS
1,3,107,20,10,SS
1,3,107,20,11,SS
1,3,107,20,12,SS
1,3,107,20,13,SS
1,3,107,20,14,SS
1,3,107,20,15,SS
1,3,107,20,16,SS
1,3,107,20,17,SS
1,15,108,1,1,C
1,15,108,1,3,C
1,15,108,1,5,C
1,15,108,1,7,C
1,3,108,10,1,SS
1,3,108,10,2,SS
1,3,108,10,3,SS
1,3,108,10,4,SS
1,3,108,10,5,SS
1,3,108,10,6,SS
1,3,108,10,7,SS
1,3,108,10,8,SS
1,3,108,10,9,SS
1,3,108,10,10,SS
1,3,108,10,11,SS
1,3,108,10,12,SS
1,3,108,10,13,SS
1,3,108,10,14,SS
1,3,108,11,1,SS
1,3,108,11,2,SS
1,3,108,11,3,SS
1,3,108,11,4,SS
1,3,108,11,5,SS
1,3,108,11,6,SS
1,3,108,11,7,SS
1,3,108,11,8,SS
1,3,108,11,9,SS
1,3,108,11,10,SS
1,3,108,11,11,SS
1,3,108,11,12,SS
1,3,108,11,13,SS
1,3,108,11,14,SS
1,3,108,12,1,SS
1,3,108,12,2,SS
1,3,108,12,3,SS
1,3,108,12,4,SS
1,3,108,12,5,SS
1,3,108,12,6,SS
1,3,108,12,7,SS
1,3,108,12,8,SS
1,3,108,12,9,SS
1,3,108,12,10,SS
1,3,108,12,11,SS
1,3,108,12,12,SS
1,3,108,12,13,SS
1,3,108,12,14,SS
1,3,108,13,1,SS
1,3,108,13,2,SS
1,3,108,13,3,SS
1,3,108,13,4,SS
1,3,108,13,5,SS
1,3,108,13,6,SS
1,3,108,13,7,SS
1,3,108,13,8,SS
1,3,108,13,9,SS
1,3,108,13,10,SS
1,3,108,13,11,SS
1,3,108,13,12,SS
1,3,108,13,13,SS
1,3,108,13,14,SS
1,3,108,14,1,SS
1,3,108,14,2,SS
1,3,108,14,3,SS
1,3,108,14,4,SS
1,3,108,14,5,SS
1,3,108,14,6,SS
1,3,108,14,7,SS
1,3,108,14,8,SS
1,3,108,14,9,SS
1,3,108,14,10,SS
1,3,108,14,11,SS
1,3,108,14,12,SS
1,3,108,14,13,SS
1,3,108,14,14,SS
1,3,108,15,1,SS
1,3,108,15,2,SS
1,3,108,15,3,SS
1,3,108,15,4,SS
1,3,108,15,5,SS
1,3,108,15,6,SS
1,3,108,15,7,SS
1,3,108,15,8,SS
1,3,108,15,9,SS
1,3,108,15,10,SS
1,3,108,15,11,SS
1,3,108,15,12,SS
1,3,108,15,13,SS
1,3,108,15,14,SS
1,3,108,16,1,SS
1,3,108,16,2,SS
1,3,108,16,3,SS
1,3,108,16,4,SS
1,3,108,16,5,SS
1,3,108,16,6,SS
1,3,108,16,7,SS
1,3,108,16,8,SS
1,3,108,16,9,SS
1,3,108,16,10,SS
1,3,108,16,11,SS
1,3,108,16,12,SS
1,3,108,16,13,SS
1,3,108,16,14,SS
1,3,108,17,1,SS
1,3,108,17,2,SS
1,3,108,17,3,SS
1,3,108,17,4,SS
1,3,108,17,5,SS
1,3,108,17,6,SS
1,3,108,17,7,SS
1,3,108,17,8,SS
1,3,108,17,9,SS
1,3,108,17,10,SS
1,3,108,17,11,SS
1,3,108,17,12,SS
1,3,108,17,13,SS
1,3,108,17,14,SS
1,3,108,18,1,SS
1,3,108,18,2,SS
1,3,108,18,3,SS
1,3,108,18,4,SS
1,3,108,18,5,SS
1,3,108,18,6,SS
1,3,108,18,7,SS
1,3,108,18,8,SS
1,3,108,18,9,SS
1,3,108,18,10,SS
1,3,108,18,11,SS
1,3,108,18,12,SS
1,3,108,18,13,SS
1,3,108,18,14,SS
1,3,108,19,1,SS
1,3,108,19,2,SS
1,3,108,19,3,SS
1,3,108,19,4,SS
1,3,108,19,5,SS
1,3,108,19,6,SS
1,3,108,19,7,SS
1,3,108,19,8,SS
1,3,108,19,9,SS
1,3,108,19,10,SS
1,3,108,19,11,SS
1,3,108,19,12,SS
1,3,108,19,13,SS
1,3,108,19,14,SS
1,3,108,20,1,SS
1,3,108,20,2,SS
1,3,108,20,3,SS
1,3,108,20,4,SS
1,3,108,20,5,SS
1,3,108,20,6,SS
1,3,108,20,7,SS
1,3,108,20,8,SS
1,3,108,20,9,SS
1,3,108,20,10,SS
1,3,108,20,11,SS
1,3,108,20,12,SS
1,3,108,20,13,SS
1,3,108,20,14,SS
1,15,109,1,1,C
1,15,109,1,3,C
1,15,109,1,5,C
1,15,109,1,7,C
1,1,109,1,10,SS
1,1,109,1,11,SS
1,1,109,1,12,SS
1,1,109,1,13,SS
1,1,109,1,14,SS
1,1,109,1,15,SS
1,1,109,1,16,SS
1,1,109,1,17,SS
1,1,109,1,28,SS
1,1,109,1,29,SS
1,1,109,1,30,SS
1,1,109,1,31,SS
1,1,109,1,32,SS
1,1,109,1,33,SS
1,1,109,1,34,SS
1,1,109,1,35,SS
1,1,109,2,10,SS
1,1,109,2,11,SS
1,1,109,2,12,SS
1,1,109,2,13,SS
1,1,109,2,14,SS
1,1,109,2,15,SS
1,1,109,2,16,SS
1,1,109,2,17,SS
1,1,109,2,28,SS
1,1,109,2,29,SS
1,1,109,2,30,SS
1,1,109,2,31,SS
1,1,109,2,32,SS
1,1,109,2,33,SS
1,1,109,2,34,SS
1,1,109,2,35,SS
1,1,109,3,10,SS
1,1,109,3,11,SS
1,1,109,3,12,SS
1,1,109,3,13,SS
1,1,109,3,14,SS
1,1,109,3,15,SS
1,1,109,3,16,SS
1,1,109,3,17,SS
1,1,109,3,18,SS
1,1,109,3,19,SS
1,1,109,3,20,SS
1,1,109,3,21,SS
1,1,109,3,22,SS
1,1,109,3,23,SS
1,1,109,3,24,SS
1,1,109,3,25,SS
1,1,109,3,26,SS
1,1,109,3,27,SS
1,1,109,3,28,SS
1,1,109,3,29,SS
1,1,109,3,30,SS
1,1,109,3,31,SS
1,1,109,3,32,SS
1,1,109,3,33,SS
1,1,109,3,34,SS
1,1,109,3,35,SS
1,3,109,10,1,SS
1,3,109,10,2,SS
1,3,109,10,3,SS
1,3,109,10,4,SS
1,3,109,10,5,SS
1,3,109,10,6,SS
1,3,109,10,7,SS
1,3,109,10,8,SS
1,3,109,10,9,SS
1,3,109,10,10,SS
1,3,109,10,11,SS
1,3,109,10,12,SS
1,3,109,10,13,SS
1,3,109,10,14,SS
1,3,109,10,15,SS
1,3,109,10,16,SS
1,3,109,10,17,SS
1,3,109,10,18,SS
1,3,109,11,14,SS
1,3,109,11,15,SS
1,3,109,11,16,SS
1,3,109,11,17,SS
1,3,109,11,18,SS
1,3,109,11,19,SS
1,3,109,11,20,SS
1,3,109,11,21,SS
1,3,109,11,22,SS
1,3,109,11,23,SS
1,3,109,11,24,SS
1,3,109,11,25,SS
1,3,109,11,26,SS
1,3,109,11,27,SS
1,3,109,11,28,SS
1,3,109,11,29,SS
1,3,109,11,30,SS
1,3,109,11,31,SS
1,3,109,12,14,SS
1,3,109,12,15,SS
1,3,109,12,16,SS
1,3,109,12,17,SS
1,3,109,12,18,SS
1,3,109,12,19,SS
1,3,109,12,20,SS
1,3,109,12,21,SS
1,3,109,12,22,SS
1,3,109,12,23,SS
1,3,109,12,24,SS
1,3,109,12,25,SS
1,3,109,12,26,SS
1,3,109,12,27,SS
1,3,109,12,28,SS
1,3,109,12,29,SS
1,3,109,12,30,SS
1,3,109,12,31,SS
1,3,109,13,14,SS
1,3,109,13,15,SS
1,3,109,13,16,SS
1,3,109,13,17,SS
1,3,109,13,18,SS
1,3,109,13,19,SS
1,3,109,13,20,SS
1,3,109,13,21,SS
1,3,109,13,22,SS
1,3,109,13,23,SS
1,3,109,13,24,SS
1,3,109,13,25,SS
1,3,109,13,26,SS
1,3,109,13,27,SS
1,3,109,13,28,SS
1,3,109,13,29,SS
1,3,109,13,30,SS
1,3,109,13,31,SS
1,3,109,14,14,SS
1,3,109,14,15,SS
1,3,109,14,16,SS
1,3,109,14,17,SS
1,3,109,14,18,SS
1,3,109,14,19,SS
1,3,109,14,20,SS
1,3,109,14,21,SS
1,3,109,14,22,SS
1,3,109,14,23,SS
1,3,109,14,24,SS
1,3,109,14,25,SS
1,3,109,14,26,SS
1,3,109,14,27,SS
1,3,109,14,28,SS
1,3,109,14,29,SS
1,3,109,14,30,SS
1,3,109,14,31,SS
1,3,109,15,14,SS
1,3,109,15,15,SS
1,3,109,15,16,SS
1,3,109,15,17,SS
1,3,109,15,18,SS
1,3,109,15,19,SS
1,3,109,15,20,SS
1,3,109,15,21,SS
1,3,109,15,22,SS
1,3,109,15,23,SS
1,3,109,15,24,SS
1,3,109,15,25,SS
1,3,109,15,26,SS
1,3,109,15,27,SS
1,3,109,15,28,SS
1,3,109,15,29,SS
1,3,109,15,30,SS
1,3,109,15,31,SS
1,3,109,16,14,SS
1,3,109,16,15,SS
1,3,109,16,16,SS
1,3,109,16,17,SS
1,3,109,16,18,SS
1,3,109,16,19,SS
1,3,109,16,20,SS
1,3,109,16,21,SS
1,3,109,16,22,SS
1,3,109,16,23,SS
1,3,109,16,24,SS
1,3,109,16,25,SS
1,3,109,16,26,SS
1,3,109,16,27,SS
1,3,109,16,28,SS
1,3,109,16,29,SS
1,3,109,16,30,SS
1,3,109,16,31,SS
1,3,109,17,14,SS
1,3,109,17,15,SS
1,3,109,17,16,SS
1,3,109,17,17,SS
1,3,109,17,18,SS
1,3,109,17,19,SS
1,3,109,17,20,SS
1,3,109,17,21,SS
1,3,109,17,22,SS
1,3,109,17,23,SS
1,3,109,17,24,SS
1,3,109,17,25,SS
1,3,109,17,26,SS
1,3,109,17,27,SS
1,3,109,17,28,SS
1,3,109,17,29,SS
1,3,109,17,30,SS
1,3,109,17,31,SS
1,3,109,18,14,SS
1,3,109,18,15,SS
1,3,109,18,16,SS
1,3,109,18,17,SS
1,3,109,18,18,SS
1,3,109,18,19,SS
1,3,109,18,20,SS
1,3,109,18,21,SS
1,3,109,18,22,SS
1,3,109,18,23,SS
1,3,109,18,24,SS
1,3,109,18,25,SS
1,3,109,18,26,SS
1,3,109,18,27,SS
1,3,109,18,28,SS
1,3,109,18,29,SS
1,3,109,18,30,SS
1,3,109,18,31,SS
1,3,109,19,14,SS
1,3,109,19,15,SS
1,3,109,19,16,SS
1,3,109,19,17,SS
1,3,109,19,18,SS
1,3,109,19,19,SS
1,3,109,19,20,SS
1,3,109,19,21,SS
1,3,109,19,22,SS
1,3,109,19,23,SS
1,3,109,19,24,SS
1,3,109,19,25,SS
1,3,109,19,26,SS
1,3,109,19,27,SS
1,3,109,19,28,SS
1,3,109,19,29,SS
1,3,109,19,30,SS
1,3,109,19,31,SS
1,3,109,20,14,SS
1,3,109,20,15,SS
1,3,109,20,16,SS
1,3,109,20,17,SS
1,3,109,20,18,SS
1,3,109,20,19,SS
1,3,109,20,20,SS
1,3,109,20,21,SS
1,3,109,20,22,SS
1,3,109,20,23,SS
1,3,109,20,24,SS
1,3,109,20,25,SS
1,3,109,20,26,SS
1,3,109,20,27,SS
1,3,109,20,28,SS
1,3,109,20,29,SS
1,3,109,20,30,SS
1,3,109,20,31,SS
1,15,110,1,1,C
1,15,110,1,3,C
1,15,110,1,5,C
1,15,110,1,7,C
1,3,110,10,1,SS
1,3,110,10,2,SS
1,3,110,10,3,SS
1,3,110,10,4,SS
1,3,110,10,5,SS
1,3,110,10,6,SS
1,3,110,10,7,SS
1,3,110,10,8,SS
1,3,110,10,9,SS
1,3,110,10,10,SS
1,3,110,10,11,SS
1,3,110,10,12,SS
1,3,110,10,13,SS
1,3,110,10,14,SS
1,3,110,11,1,SS
1,3,110,11,2,SS
1,3,110,11,3,SS
1,3,110,11,4,SS
1,3,110,11,5,SS
1,3,110,11,6,SS
1,3,110,11,7,SS
1,3,110,11,8,SS
1,3,110,11,9,SS
1,3,110,11,10,SS
1,3,110,11,11,SS
1,3,110,11,12,SS
1,3,110,11,13,SS
1,3,110,11,14,SS
1,3,110,12,1,SS
1,3,110,12,2,SS
1,3,110,12,3,SS
1,3,110,12,4,SS
1,3,110,12,5,SS
1,3,110,12,6,SS
1,3,110,12,7,SS
1,3,110,12,8,SS
1,3,110,12,9,SS
1,3,110,12,10,SS
1,3,110,12,11,SS
1,3,110,12,12,SS
1,3,110,12,13,SS
1,3,110,12,14,SS
1,3,110,13,1,SS
1,3,110,13,2,SS
1,3,110,13,3,SS
1,3,110,13,4,SS
1,3,110,13,5,SS
1,3,110,13,6,SS
1,3,110,13,7,SS
1,3,110,13,8,SS
1,3,110,13,9,SS
1,3,110,13,10,SS
1,3,110,13,11,SS
1,3,110,13,12,SS
1,3,110,13,13,SS
1,3,110,13,14,SS
1,3,110,14,1,SS
1,3,110,14,2,SS
1,3,110,14,3,SS
1,3,110,14,4,SS
1,3,110,14,5,SS
1,3,110,14,6,SS
1,3,110,14,7,SS
1,3,110,14,8,SS
1,3,110,14,9,SS
1,3,110,14,10,SS
1,3,110,14,11,SS
1,3,110,14,12,SS
1,3,110,14,13,SS
1,3,110,14,14,SS
1,3,110,15,1,SS
1,3,110,15,2,SS
1,3,110,15,3,SS
1,3,110,15,4,SS
1,3,110,15,5,SS
1,3,110,15,6,SS
1,3,110,15,7,SS
